omop_concept_id,ingredient_name,cem_n_conditions,cem_n_faers_pairs,cem_n_semmeddb_pairs,cem_faers_case_count_sum,cem_faers_prr_median
19032359,perhexiline,67.0,67.0,0.0,136.0,5.05804
19053565,periciazine,298.0,298.0,0.0,846.0,2.49826
43532477,perillaldehyde,5.0,0.0,5.0,0.0,
1373225,perindopril,1537.0,1537.0,0.0,23444.0,1.23074
45775544,perindoprilat,1.0,0.0,1.0,0.0,
1718498,perlite,6.0,0.0,6.0,0.0,
922868,permethrin,303.0,303.0,0.0,802.0,2.94404
733008,perphenazine,721.0,721.0,0.0,3554.0,1.64965
42903975,persimmon extract,1.0,0.0,1.0,0.0,
19033193,pertussis vaccine,19.0,14.0,5.0,14.0,17.429434999999998
42801287,pertuzumab,402.0,402.0,0.0,2021.0,1.877155
19033354,petrolatum,669.0,669.0,0.0,2317.0,1.87601
19060797,petroleum distillate,1.0,1.0,0.0,1.0,564.59621
742010,phellodendrine,3.0,0.0,3.0,0.0,
19023286,phenacemide,17.0,17.0,0.0,27.0,130.0487
19033710,phenacetin,45.0,45.0,0.0,49.0,16.7171
19132884,phenazocine,6.0,6.0,0.0,12.0,88.49418
933724,phenazopyridine,1064.0,1064.0,0.0,6822.0,1.743185
723344,phendimetrazine,151.0,151.0,0.0,266.0,4.62887
733896,phenelzine,459.0,459.0,0.0,2331.0,1.49426
19088795,phenethicillin,16.0,16.0,0.0,20.0,103.81263
42899635,phenethylamine,12.0,12.0,0.0,15.0,33.49726
19033909,phenformin,9.0,9.0,0.0,12.0,22.41101
1123534,phenindamine,2.0,2.0,0.0,2.0,156.144035
19033934,phenindione,19.0,19.0,0.0,44.0,11.24216
933952,pheniramine,287.0,287.0,0.0,1295.0,1.46383
19034281,phenmetrazine,3.0,3.0,0.0,3.0,218.87532
734275,phenobarbital,1482.0,1482.0,0.0,15751.0,1.332315
923540,phenol,261.0,261.0,0.0,568.0,3.62331
44816326,phenolate,18.0,17.0,1.0,22.0,19.20585
924309,phenolphthalein,279.0,279.0,0.0,722.0,2.76043
19132889,phenoperidine,2.0,2.0,0.0,2.0,6339.97304
1335301,phenoxybenzamine,120.0,120.0,0.0,240.0,4.860285
19058343,phenoxyethanol,2.0,2.0,0.0,2.0,4092.61611
19035344,phenprocoumon,1114.0,1114.0,0.0,8536.0,1.5808
19023842,phensuximide,11.0,11.0,0.0,11.0,16.96029
735340,phentermine,874.0,874.0,0.0,6067.0,1.496985
1335539,phentolamine,131.0,131.0,0.0,174.0,4.85469
937712,phenyl salicylate,191.0,191.0,0.0,365.0,4.04455
1735414,phenyl-n-tert-butylnitrone,25.0,0.0,25.0,0.0,
1511856,phenylacetate,44.0,44.0,0.0,74.0,15.220795
19035577,phenylalanine,78.0,78.0,0.0,118.0,6.5898
1135710,phenylbutazone,161.0,161.0,0.0,250.0,4.01406
1539954,phenylbutyrate,210.0,210.0,0.0,394.0,3.029635
1135766,phenylephrine,1006.0,1006.0,0.0,6917.0,1.324465
42903657,phenylethyl resorcinol,1.0,0.0,1.0,0.0,
19132892,phenylhydrazine,1.0,1.0,0.0,1.0,
43014129,phenylisothiocyanate,1.0,0.0,1.0,0.0,
19058371,phenylmercuric nitrate,9.0,9.0,0.0,9.0,20.33532
1139993,phenylpropanolamine,417.0,417.0,0.0,1345.0,2.51397
1123904,phenyltoloxamine,95.0,95.0,0.0,117.0,5.00602
740910,phenytoin,1953.0,1953.0,0.0,45958.0,0.9824
43013779,phloretin,29.0,2.0,27.0,2.0,92.25858
43012201,phlorhizin,35.0,0.0,35.0,0.0,
19041222,phloroglucinol,578.0,578.0,0.0,2713.0,2.600435
19024213,pholcodine,165.0,165.0,0.0,391.0,3.92363
19090831,pholedrine,2.0,2.0,0.0,2.0,116.03211
19112944,phosphate ion,7.0,7.0,0.0,11.0,27.65451
19059741,phosphatidylserine,49.0,49.0,0.0,76.0,6.50146
19042852,phospholipids,41.0,41.0,0.0,55.0,8.45512
943030,phosphoric acid,35.0,35.0,0.0,69.0,8.51858
19043395,phosphorus,289.0,289.0,0.0,630.0,2.50466
19024873,phthalylsulfathiazole,2.0,2.0,0.0,2.0,52.25612
19044337,physostigmine,26.0,26.0,0.0,35.0,12.589395
19133366,phytic acid,27.0,0.0,27.0,0.0,
1510528,phytol,17.0,0.0,17.0,0.0,
43012304,phytosphingosine,7.0,0.0,7.0,0.0,
19044812,phytosterols,9.0,9.0,0.0,10.0,55.55737
19092958,picolinic acid,7.0,7.0,0.0,7.0,303.9885
19102785,pidotimod,9.0,9.0,0.0,14.0,241.78968
964038,pigment blue 16,2.0,0.0,2.0,0.0,
19133329,piketoprofen,1.0,1.0,0.0,1.0,598.75439
945286,pilocarpine,830.0,830.0,0.0,4494.0,1.5976400000000002
42900457,pimagedine,98.0,0.0,98.0,0.0,
915935,pimecrolimus,858.0,858.0,0.0,3652.0,1.885905
19093165,pimethixene,1.0,1.0,0.0,1.0,
40239290,pimobendan,178.0,155.0,28.0,404.0,4.37333
745790,pimozide,298.0,298.0,0.0,804.0,2.4148050000000003
19093166,pinacidil,25.0,0.0,25.0,0.0,
19025198,pinaverium,318.0,318.0,0.0,766.0,2.6688
1345858,pindolol,411.0,411.0,0.0,1226.0,1.80766
1398516,pine bark extract,71.0,60.0,12.0,78.0,5.568555
44814613,pineapple extract,2.0,2.0,0.0,2.0,87.172845
1525215,pioglitazone,1874.0,1874.0,0.0,51635.0,0.8871549999999999
19093225,pipamperone,390.0,390.0,0.0,1387.0,2.83939
19025281,pipecuronium,19.0,19.0,0.0,25.0,36.70644
19010564,pipemidate,42.0,42.0,0.0,44.0,22.177885
19025284,pipenzolate,3.0,3.0,0.0,3.0,190.19176
19046036,piperacetazine,2.0,2.0,0.0,2.0,273.662605
1746114,piperacillin,1352.0,1352.0,0.0,13205.0,1.55532
19046291,piperazine,34.0,34.0,0.0,47.0,15.369725
19080375,piperidolate,40.0,40.0,0.0,59.0,15.950125
42900463,piperine,69.0,0.0,69.0,0.0,
19093362,piperocaine,4.0,4.0,0.0,5.0,210.450585
19025422,piperonal,3.0,0.0,3.0,0.0,
946340,piperonyl butoxide,10.0,10.0,0.0,10.0,34.03884
19046625,pipobroman,110.0,110.0,0.0,224.0,6.75254
19133992,pipothiazine,35.0,35.0,0.0,42.0,16.29464
19093364,pipoxolan,2.0,0.0,2.0,0.0,
19093365,piprozoline,1.0,0.0,1.0,0.0,
19046654,piracetam,496.0,496.0,0.0,1556.0,2.249565
19093366,pirarubicin,263.0,263.0,0.0,732.0,4.71927
1125449,pirbuterol,652.0,652.0,0.0,2944.0,1.737005
19089269,pirenoxine,234.0,234.0,0.0,474.0,4.32294
19046724,pirenzepine,219.0,219.0,0.0,519.0,3.64879
19025498,piretanide,235.0,235.0,0.0,488.0,3.10385
45775206,pirfenidone,111.0,111.0,0.0,310.0,3.14743
19134000,piribedil,279.0,279.0,0.0,806.0,3.1623
19134009,pirinitramide,4.0,4.0,0.0,4.0,138.88495
19025614,piroctone olamine,2.0,0.0,2.0,0.0,
1146810,piroxicam,1197.0,1197.0,0.0,8925.0,1.61309
40165636,pitavastatin,676.0,676.0,0.0,3663.0,1.56712
19047071,pivampicillin,46.0,46.0,0.0,53.0,11.4572
19047076,pizotyline,186.0,186.0,0.0,483.0,2.86518
19047135,placebo,1146.0,1146.0,0.0,9395.0,1.941105
1398573,plant stanol ester,1.0,1.0,0.0,1.0,
19025693,plasma protein fraction,67.0,67.0,0.0,78.0,10.38025
954696,plasmin,28.0,28.0,0.0,35.0,16.114945
1537072,plasminogen,27.0,0.0,27.0,0.0,
42900468,platinum,78.0,78.0,0.0,107.0,7.971550000000001
19017581,plerixafor,255.0,255.0,0.0,893.0,2.84049
586413,pneumococcal polysaccharides (23),30.0,30.0,0.0,40.0,7.874755
947705,podofilox,125.0,125.0,0.0,190.0,3.92338
947651,podophyllin,13.0,13.0,0.0,14.0,78.9993
1361281,polaprezinc,16.0,0.0,16.0,0.0,
1508241,policosanol,77.0,77.0,0.0,120.0,4.32026
19075109,policresulen,7.0,7.0,0.0,9.0,50.16204
40175900,polidocanol,149.0,149.0,0.0,231.0,6.80649
43525903,polihexanide,5.0,5.0,0.0,7.0,78.6567
523367,"poliovirus vaccine inactivated, type 3 (Saukett)",32.0,32.0,0.0,37.0,42.037915
19024665,poloxamer,21.0,16.0,5.0,17.0,19.10842
43014233,poloxamer 184,1.0,0.0,1.0,0.0,
19024636,poloxamer 188,1.0,1.0,0.0,1.0,451.27043
46233907,poloxamer 234,58.0,58.0,0.0,80.0,9.251135
43012917,poloxamer 338,2.0,0.0,2.0,0.0,
19024663,poloxamer 407,10.0,0.0,10.0,0.0,
42900416,poly(vinylpyrrolidone-co-vinyl-acetate),1.0,0.0,1.0,0.0,
43013178,polydatin,70.0,1.0,69.0,1.0,9590.10307
19094980,polyestradiol,6.0,6.0,0.0,6.0,44.789025
43013775,polyethylene glycol 1000,1.0,1.0,0.0,1.0,24.23973
43012918,polyethylene glycol 1450,2.0,2.0,0.0,2.0,17189.28886
43013761,polyethylene glycol 200,1.0,0.0,1.0,0.0,
948487,polyethylene glycol 300,2.0,2.0,0.0,2.0,552.666475
986417,polyethylene glycol 3350,1877.0,1877.0,0.0,38904.0,1.06625
948490,polyethylene glycol 400,441.0,441.0,0.0,1544.0,1.92714
42899937,polyethylene glycol 4000,649.0,649.0,0.0,3493.0,2.22581
42904233,polyethylene glycol 4500,1.0,1.0,0.0,1.0,
42899571,polyethylene glycol 600,1.0,0.0,1.0,0.0,
42903862,polyethylene glycol 6000,4.0,0.0,4.0,0.0,
46221746,polyethylene glycol 9000,956.0,956.0,0.0,5785.0,1.6283
948515,polyethylene glycols,171.0,171.0,0.0,286.0,3.51161
19135778,polyethylenes,14.0,0.0,14.0,0.0,
19048561,polygeline,27.0,27.0,0.0,33.0,19.40891
42900418,polylactic acid-polyglycolic acid copolymer,27.0,0.0,27.0,0.0,
948582,polymyxin B,557.0,557.0,0.0,1670.0,2.28935
19026609,polynoxylin,9.0,9.0,0.0,9.0,10.11766
1300751,polysaccharide iron complex,648.0,648.0,0.0,2379.0,1.994755
40220969,polysaccharide-K,9.0,0.0,9.0,0.0,
40173337,polysorbate 20,17.0,11.0,6.0,11.0,20.54279
43014236,polysorbate 60,2.0,1.0,1.0,1.0,
43532084,polysorbate 65,7.0,7.0,0.0,7.0,35.27201
948760,polysorbate 80,18.0,18.0,0.0,18.0,32.42133
43013769,polysorbate 85,2.0,0.0,2.0,0.0,
45775570,polystyrene sulfonate,44.0,44.0,0.0,47.0,6.331910000000001
40234351,polysulfated glycosaminoglycan,3.0,0.0,3.0,0.0,
948787,polythiazide,4.0,4.0,0.0,4.0,35.75836
948856,polyvinyl alcohol,290.0,290.0,0.0,642.0,2.56508
43014237,pomalidomide,521.0,521.0,0.0,5992.0,1.04136
1315003,pomegranate extract,23.0,13.0,10.0,13.0,32.54945
42709326,pomegranate fruit extract,4.0,0.0,4.0,0.0,
42904274,pomegranate juice,7.0,7.0,0.0,7.0,84.5283
42899579,pomegranate seed oil,16.0,10.0,6.0,15.0,24.364600000000003
1759195,pomiferin,3.0,0.0,3.0,0.0,
43013182,ponatinib,565.0,565.0,0.0,3347.0,1.53933
40171105,ponazuril,4.0,0.0,4.0,0.0,
19091377,poractant alfa,97.0,97.0,0.0,234.0,15.71411
42899869,pork collagen preparation,1.0,0.0,1.0,0.0,
1704139,posaconazole,600.0,600.0,0.0,3287.0,2.204085
43014256,potash,8.0,0.0,8.0,0.0,
19049024,potassium,1975.0,1975.0,0.0,54080.0,1.12877
19076414,potassium acetate,709.0,709.0,0.0,3003.0,1.57151
19011904,potassium aminobenzoate,6.0,6.0,0.0,6.0,681.003785
45775210,potassium ascorbate,40.0,40.0,0.0,58.0,17.932045000000002
19049059,potassium aspartate,371.0,370.0,1.0,900.0,3.68191
19027080,potassium bicarbonate,260.0,260.0,0.0,528.0,2.3214699999999997
19086788,potassium bitartrate,3.0,3.0,0.0,4.0,38.63086
19095079,potassium bromide,55.0,55.0,0.0,76.0,12.78955
19095091,potassium carbonate,71.0,71.0,0.0,76.0,13.56596
19122131,potassium chlorate,93.0,93.0,0.0,127.0,5.9235
19049105,potassium chloride,2537.0,2537.0,0.0,131802.0,1.02307
976545,potassium citrate,786.0,786.0,0.0,3362.0,1.698785
19135786,potassium dichromate,14.0,14.0,0.0,14.0,7.28753
19059547,potassium gluconate,512.0,512.0,0.0,1560.0,1.96648
19027308,potassium hydroxide,8.0,8.0,0.0,8.0,43.95343
19095275,potassium iodate,12.0,12.0,0.0,12.0,59.993660000000006
19049909,potassium iodide,273.0,273.0,0.0,533.0,2.67072
42903961,potassium ion,120.0,91.0,34.0,152.0,4.38283
19014213,potassium lactate,7.0,5.0,2.0,5.0,429.47037
43012242,potassium metabisulfite,2.0,0.0,2.0,0.0,
927322,potassium nitrate,14.0,14.0,0.0,21.0,7.418385
19050040,potassium orotate,10.0,2.0,9.0,2.0,1517.723185
45892826,potassium oxide,6.0,6.0,0.0,6.0,28.296125
19027339,potassium perchlorate,122.0,122.0,0.0,216.0,5.994415
19135788,potassium permanganate,53.0,53.0,0.0,79.0,23.50262
19027362,potassium phosphate,325.0,325.0,0.0,750.0,2.97093
42899580,potassium sodium tartrate,34.0,34.0,0.0,39.0,7.333685
19135789,potassium sorbate,7.0,4.0,3.0,4.0,49.955995
19027475,potassium sulfate,26.0,23.0,3.0,27.0,15.8493
19056704,potassium sulfide,1.0,0.0,1.0,0.0,
19076785,potassium tartrate,5.0,5.0,0.0,5.0,31.75697
19098530,"potassium,chelated",2.0,2.0,0.0,2.0,943.041065
43532478,potato starch,3.0,0.0,3.0,0.0,
950056,povidone,108.0,108.0,0.0,155.0,5.605535
1750087,povidone-iodine,835.0,835.0,0.0,3751.0,1.96632
746477,pozelimab,3.0,0.0,3.0,0.0,
19135791,practolol,13.0,13.0,0.0,18.0,70.8848
19135792,prajmaline,8.0,0.0,8.0,0.0,
40166461,pralatrexate,159.0,159.0,0.0,424.0,3.88124
1727468,pralidoxime,34.0,34.0,0.0,41.0,19.246115000000003
44814381,pralmorelin,2.0,0.0,2.0,0.0,
720810,pramipexole,1467.0,1467.0,0.0,26204.0,1.01415
19036942,pramiverine,5.0,5.0,0.0,7.0,158.42753
1517998,pramlintide,500.0,500.0,0.0,4169.0,0.98565
927478,pramoxine,506.0,506.0,0.0,1453.0,2.251545
1312007,prasterone,313.0,313.0,0.0,752.0,2.19194
40163718,prasugrel,720.0,720.0,0.0,5207.0,1.21987
1551860,pravastatin,2133.0,2133.0,0.0,61797.0,1.08658
19050461,prazepam,674.0,674.0,0.0,2790.0,2.0394050000000004
1750461,praziquantel,107.0,107.0,0.0,188.0,7.73866
1350489,prazosin,865.0,865.0,0.0,4395.0,1.56873
19018405,prednazoline,15.0,15.0,0.0,18.0,12.02146
928110,prednicarbate,128.0,128.0,0.0,191.0,4.331185
19135793,prednimustine,8.0,7.0,1.0,7.0,84.33771
1550557,prednisolone,2820.0,2820.0,0.0,109070.0,1.5828
1551099,prednisone,3319.0,3319.0,0.0,300855.0,1.17827
19011127,prednylidene,20.0,7.0,13.0,7.0,173.05241
734354,pregabalin,2432.0,2432.0,0.0,150957.0,0.79484
40236567,"pregna-4,17-diene-3,16-dione",17.0,0.0,17.0,0.0,
19011031,pregnenolone,90.0,90.0,0.0,117.0,5.66444
19051285,prenylamine,3.0,3.0,0.0,3.0,17.34477
19028148,prenylamine lactate,1.0,0.0,1.0,0.0,
19028945,pridinol,45.0,45.0,0.0,51.0,7.2281
951279,prilocaine,310.0,310.0,0.0,705.0,3.33915
1751310,primaquine,181.0,181.0,0.0,404.0,4.15919
751347,primidone,1018.0,1018.0,0.0,7744.0,1.3616199999999998
739886,primycin,2.0,0.0,2.0,0.0,
19125201,pristinamycin,404.0,404.0,0.0,1659.0,2.513765
1151422,probenecid,530.0,530.0,0.0,1572.0,1.924955
19051463,probucol,154.0,154.0,0.0,243.0,4.429705
1351461,procainamide,365.0,365.0,0.0,1065.0,2.49475
751698,procaine,265.0,265.0,0.0,508.0,2.46527
1351779,procarbazine,415.0,415.0,0.0,2125.0,2.62418
19028950,procaterol,281.0,281.0,0.0,720.0,2.65625
752061,prochlorperazine,2003.0,2003.0,0.0,50554.0,1.22653
1301839,procyanidin A2,1.0,0.0,1.0,0.0,
19091624,procyanidolic oligomer,5.0,2.0,3.0,2.0,511.26648
752276,procyclidine,554.0,554.0,0.0,3590.0,1.748805
19050123,profenamine,29.0,29.0,0.0,29.0,10.34353
19052317,proflavine,5.0,5.0,0.0,5.0,67.02372
19095776,progabide,7.0,0.0,7.0,0.0,
1552310,progesterone,1267.0,1267.0,0.0,11518.0,1.49242
19029327,proglumetacin,16.0,16.0,0.0,18.0,52.035045
19052734,proglumide,22.0,15.0,7.0,15.0,99.40385
1792429,proguanil,501.0,501.0,0.0,2705.0,2.07219
43532150,prolactin,14.0,14.0,0.0,14.0,45.341345
19052736,proline,6.0,6.0,0.0,7.0,61.007115
19029018,prolintane,7.0,7.0,0.0,7.0,142.12117
19052903,promazine,348.0,348.0,0.0,1241.0,2.706885
19052987,promegestone,36.0,36.0,0.0,45.0,50.56695
19029079,promestriene,73.0,73.0,0.0,103.0,7.05054
1153013,promethazine,2335.0,2335.0,0.0,72663.0,1.16525
1353256,propafenone,813.0,813.0,0.0,5764.0,1.2731
19029108,propamidine,15.0,15.0,0.0,19.0,88.22071
43012220,propane,14.0,14.0,0.0,14.0,26.80966
19135802,propanidid,8.0,0.0,8.0,0.0,
953391,propantheline,206.0,206.0,0.0,382.0,3.94742
929504,proparacaine,252.0,252.0,0.0,806.0,2.63035
19096031,propentofylline,18.0,3.0,17.0,3.0,115.25103
19096054,propicillin,9.0,6.0,3.0,6.0,27.207875
19129400,propinox,7.0,4.0,3.0,4.0,123.86794
42899913,propiolactone,4.0,0.0,4.0,0.0,
19053610,propiomazine,273.0,273.0,0.0,807.0,2.41045
43013169,propionamide,7.0,0.0,7.0,0.0,
19011097,propionate,403.0,403.0,0.0,1247.0,2.13589
19029135,propionic acid,2.0,2.0,0.0,4.0,4510.377995
19077093,propiverine,429.0,429.0,0.0,1362.0,2.57226
753626,propofol,1476.0,1476.0,0.0,21766.0,1.15151
19135804,propolis,60.0,60.0,0.0,74.0,11.78269
42899585,propolis wax,1.0,0.0,1.0,0.0,
1153664,propoxyphene,1917.0,1917.0,0.0,42290.0,1.08607
1353766,propranolol,2018.0,2018.0,0.0,46796.0,1.10448
42903736,propylene,9.0,9.0,0.0,12.0,92.65669
929128,propylene glycol,207.0,207.0,0.0,434.0,3.30305
43013170,propylene glycol methyl ether,1.0,0.0,1.0,0.0,
954036,propylhexedrine,9.0,9.0,0.0,10.0,55.78125
1554072,propylthiouracil,587.0,587.0,0.0,2348.0,2.18661
19029322,propyphenazone,31.0,31.0,0.0,32.0,14.183
747079,proquazone,13.0,0.0,13.0,0.0,
19135808,proscillaridin,8.0,3.0,5.0,3.0,40.21247
19054242,protamine sulfate (USP),408.0,408.0,0.0,4958.0,0.57787
931973,protease,5.0,5.0,0.0,5.0,59.91505
42801108,protein C,27.0,27.0,0.0,37.0,22.64143
44785045,protein S,8.0,8.0,0.0,12.0,59.496415
19135812,prothionamide,53.0,53.0,0.0,82.0,12.73053
19115044,prothipendyl,265.0,265.0,0.0,838.0,2.74578
44507865,prothrombin,12.0,12.0,0.0,13.0,108.114
43012193,protocatechualdehyde,12.0,0.0,12.0,0.0,
754270,protriptyline,195.0,195.0,0.0,327.0,3.72444
19114603,providone-Iodine,51.0,51.0,0.0,60.0,13.65731
19018290,proxigermanium,10.0,0.0,10.0,0.0,
19029547,proxyphylline,5.0,0.0,5.0,0.0,
19094011,prune preparation,12.0,0.0,12.0,0.0,
1154332,pseudoephedrine,1649.0,1649.0,0.0,22075.0,1.30907
,psychotherapy,,,,,
957797,psyllium,1226.0,1226.0,0.0,10976.0,1.43202
37002720,pulegone,2.0,0.0,2.0,0.0,
43532461,pullulan,2.0,0.0,2.0,0.0,
43012368,pummelo extract,1.0,0.0,1.0,0.0,
19011163,pumpkin seed extract,7.0,5.0,2.0,5.0,24.77825
19112533,pumpkin seed oil,11.0,9.0,2.0,9.0,45.49529
19058274,purified protein derivative of tuberculin,326.0,326.0,0.0,1981.0,1.75758
43532462,purslane extract,6.0,0.0,6.0,0.0,
1759270,pyrantel,136.0,136.0,0.0,244.0,4.16844
1759455,pyrazinamide,792.0,792.0,0.0,5416.0,1.924235
959665,pyrethrins,125.0,125.0,0.0,274.0,6.47876
42709314,pyrethrum extract,6.0,6.0,0.0,6.0,46.59477
19059744,pyridinolcarbamate,6.0,0.0,6.0,0.0,
759740,pyridostigmine,768.0,768.0,0.0,3314.0,1.7087
19059817,pyridoxal,556.0,556.0,0.0,2253.0,2.390775
19005046,pyridoxine,1151.0,1151.0,0.0,7079.0,1.67499
1159811,pyrilamine,90.0,90.0,0.0,138.0,5.509565
1760039,pyrimethamine,385.0,385.0,0.0,1420.0,3.1813
931035,pyrithione,4.0,0.0,4.0,0.0,
19060358,pyrithioxin,2.0,2.0,0.0,2.0,4638.08282
19018255,pyroglutamate,100.0,100.0,0.0,128.0,6.42206
1201053,pyrophyllite,6.0,0.0,6.0,0.0,
43526339,pyruvaldehyde,22.0,0.0,22.0,0.0,
19126916,pyruvate,3.0,3.0,0.0,3.0,351.56022
731188,quazepam,318.0,318.0,0.0,955.0,2.579355
19060393,quercetin,110.0,110.0,0.0,165.0,4.275335
766814,quetiapine,2418.0,2418.0,0.0,139413.0,0.726865
19060400,quinacrine,49.0,49.0,0.0,81.0,10.71827
19024140,quinagolide,62.0,62.0,0.0,77.0,13.64543
1331235,quinapril,1518.0,1518.0,0.0,22988.0,1.1801499999999998
45775375,quinaprilat,6.0,2.0,4.0,2.0,207.43999
43532158,quinate,25.0,24.0,1.0,31.0,8.43057
43014230,quince extract,1.0,0.0,1.0,0.0,
19060423,quinestrol,3.0,3.0,0.0,3.0,175.78009
19031360,quinfamide,4.0,4.0,0.0,4.0,2051.359785
1360421,quinidine,543.0,543.0,0.0,1939.0,1.65605
1760616,quinine,1296.0,1296.0,0.0,15022.0,1.306855
19098514,quinupramine,2.0,2.0,0.0,2.0,682.531315
1789515,quinupristin,9.0,9.0,0.0,13.0,12.05654
40167658,rabbit skin extract,9.0,9.0,0.0,9.0,42.32737
911735,rabeprazole,2050.0,2050.0,0.0,48045.0,1.202375
19135830,"rabies immune globulin, human",78.0,78.0,0.0,168.0,5.33677
544411,rabies virus vaccine flury-lep strain,32.0,32.0,0.0,42.0,10.961785
544505,"rabies virus vaccine wistar strain PM-1503-3M (human), inactivated",38.0,38.0,0.0,49.0,10.82746
19018403,racecadotril,289.0,289.0,0.0,830.0,3.69749
19060837,racemethionine,5.0,5.0,0.0,5.0,137.57934
1300153,racepinephrine,54.0,54.0,0.0,112.0,5.42485
42900420,ractopamine,7.0,0.0,7.0,0.0,
45775578,radium,4.0,4.0,0.0,4.0,26.72741
35201545,rainbow trout allergenic extract,1.0,0.0,1.0,0.0,
1513103,raloxifene,1539.0,1539.0,0.0,22895.0,1.4053
1712889,raltegravir,1094.0,1094.0,0.0,9582.0,1.59007
19038536,raltitrexed,80.0,80.0,0.0,145.0,5.29091
781182,ramelteon,807.0,807.0,0.0,5255.0,1.13838
1334456,ramipril,2439.0,2439.0,0.0,103318.0,1.06379
45775527,ramiprilat,4.0,0.0,4.0,0.0,
44818489,ramucirumab,91.0,91.0,0.0,182.0,4.39187
19080982,ranibizumab,1043.0,1043.0,0.0,13684.0,0.95453
961047,ranitidine,2594.0,2594.0,0.0,113417.0,1.061255
1337107,ranolazine,727.0,727.0,0.0,6160.0,1.13135
19100368,rapacuronium,1.0,1.0,0.0,2.0,1141.16133
715710,rasagiline,603.0,603.0,0.0,3660.0,1.4614
1304565,rasburicase,284.0,284.0,0.0,1123.0,3.263425
43013193,raxibacumab,1.0,1.0,0.0,1.0,
19135936,razoxane,2.0,2.0,0.0,3.0,8780.24151
19084693,reboxetine,271.0,271.0,0.0,746.0,2.41595
42903635,red pepper extract,1.0,0.0,1.0,0.0,
1389885,red yeast rice,366.0,352.0,16.0,1418.0,1.86474
19090761,regadenoson,261.0,261.0,0.0,2582.0,1.74266
42903460,regorafenib,472.0,472.0,0.0,3269.0,1.34013
42903546,reishi mushroom preparation,5.0,0.0,5.0,0.0,
37354280,remibrutinib,4.0,0.0,4.0,0.0,
19016749,remifentanil,505.0,505.0,0.0,2753.0,2.23354
19035226,remoxipride,7.0,7.0,0.0,7.0,20.93549
1516766,repaglinide,1164.0,1164.0,0.0,10656.0,1.23293
19035396,reproterol,30.0,30.0,0.0,40.0,13.057855
1362225,reserpine,205.0,205.0,0.0,354.0,4.41535
42609424,resmetirom,3.0,0.0,3.0,0.0,
935390,resorcinol,17.0,17.0,0.0,17.0,50.7472
19013765,respiratory syncytial virus immune globulin intravenous,6.0,6.0,0.0,7.0,18.575339999999997
40225716,resveratrol,231.0,231.0,0.0,470.0,3.30685
991003,retapamulin,221.0,221.0,0.0,813.0,2.0713
19024191,reteplase,267.0,267.0,0.0,991.0,2.67349
43013154,retinamide,5.0,0.0,5.0,0.0,
19129274,reviparin,8.0,8.0,0.0,10.0,59.6651
1201411,rezafungin,4.0,0.0,4.0,0.0,
1537446,rhynchophylline,16.0,0.0,16.0,0.0,
1762711,ribavirin,2176.0,2176.0,0.0,139817.0,0.6584399999999999
19062817,riboflavin,485.0,485.0,0.0,1209.0,2.09681
42903912,ribose,85.0,85.0,0.0,85.0,9.49365
42904167,rice bran,3.0,3.0,0.0,3.0,717.40918
42900436,rice bran oil,5.0,0.0,5.0,0.0,
42899851,rice germ oil,1.0,0.0,1.0,0.0,
42899800,rice oil,28.0,28.0,0.0,43.0,14.930695
1777417,rifabutin,454.0,454.0,0.0,1930.0,2.87233
1763204,rifampin,1308.0,1308.0,0.0,13894.0,1.48109
19136008,rifamycins,37.0,37.0,0.0,45.0,38.1445
19035953,rifapentine,50.0,50.0,0.0,116.0,4.239385
1735947,rifaximin,625.0,625.0,0.0,3033.0,1.47303
19115050,rilmenidine,674.0,674.0,0.0,3084.0,2.1904
19023450,rilonacept,60.0,60.0,0.0,119.0,10.13773
40238930,rilpivirine,198.0,198.0,0.0,581.0,3.63417
735951,riluzole,298.0,298.0,0.0,885.0,2.431835
37354026,rilzabrutinib,1.0,0.0,1.0,0.0,
1763339,rimantadine,245.0,245.0,0.0,370.0,4.0373
977421,rimexolone,125.0,125.0,0.0,299.0,4.53189
19063387,rimiterol,4.0,4.0,0.0,4.0,79.69536
44506752,riociguat,254.0,254.0,0.0,1567.0,1.781225
1516800,risedronate,2000.0,2000.0,0.0,46994.0,1.2795999999999998
19115051,risedronic acid,453.0,453.0,0.0,1177.0,2.63106
735979,risperidone,2166.0,2166.0,0.0,74153.0,0.8681300000000001
1563413,ritodrine,186.0,186.0,0.0,525.0,7.9979
1748921,ritonavir,1952.0,1952.0,0.0,37696.0,1.41202
1314273,rituximab,2115.0,2115.0,0.0,67982.0,1.15107
40241331,rivaroxaban,1343.0,1343.0,0.0,25958.0,0.83175
733523,rivastigmine,1175.0,1175.0,0.0,18802.0,0.98583
1154077,rizatriptan,1001.0,1001.0,0.0,8075.0,1.45604
42709328,robenacoxib,2.0,0.0,2.0,0.0,
19003953,rocuronium,736.0,736.0,0.0,4571.0,1.6632
1189754,rofecoxib,2322.0,2322.0,0.0,141881.0,0.82262
40236897,roflumilast,517.0,517.0,0.0,4137.0,1.2973
40168385,romidepsin,165.0,165.0,0.0,505.0,3.81923
40237343,romifidine,14.0,6.0,8.0,6.0,218.33018
19032407,romiplostim,932.0,932.0,0.0,9257.0,1.11538
44818483,ronidazole,6.0,0.0,6.0,0.0,
